Date,close,high,low,open,volume,ema_10,ema_20,ema_30,ema_50,ema_100,ema_200,macd,macd_signal,macd_diff,rsi,stoch_k,stoch_d,bb_high,bb_low,bb_mid,bb_width,atr,obv,returns_1d,returns_5d,target
2018-10-30,52.225807189941406,52.2949764618957,50.4572659535839,50.7578271124184,59768000,53.911466688596846,55.188487591170606,56.0884907284417,57.115176847830924,57.556269322737606,56.81770849620581,-1.5600597345960523,-1.3028147262358851,-0.25724500836016717,36.52878685965414,30.264582629190354,28.251393083790372,59.65718530944092,51.223398644416505,55.44029197692871,0.15212377792912968,2.0418837882859324,-144528000,0.01428379758274656,-0.05865950577616674,0.039132601283120794
2018-10-31,54.26953887939453,55.13639666498645,53.15586383311135,53.15586383311135,70916000,53.97657072328733,55.10096866623955,55.97113899624511,57.00358320200989,57.4911855515823,56.7923535746455,-1.4394249916287265,-1.3301367793144534,-0.1092882123142731,44.898160041286275,59.64232196792752,36.533108043909145,58.74400703996039,51.53470466047907,55.13935585021973,0.13074694595752312,2.1039341944830117,-73612000,0.039132601283120794,0.03165210207750535,-0.004217922776712735
2018-11-01,54.04063415527344,54.73332159597667,53.634574560309204,54.31034459130592,40132000,53.98821862001208,54.999984427099925,55.846590296827586,56.88738912174572,57.42285780116034,56.76497328191544,-1.3467670941724919,-1.333462842286061,-0.013304251886430807,44.19523798506611,56.35191777576349,48.75294079096046,58.17934317902228,51.64608559295037,54.91271438598633,0.11897531672080652,2.0321351117104727,-113744000,-0.004217922776712735,-0.015957046287659704,-0.013342813022449995
2018-11-02,53.319580078125,54.63877350148339,53.12898967358589,54.1909139554294,43438000,53.86664797603261,54.839945917673745,55.68355737949194,56.747475041603735,57.341604776941814,56.730690762474744,-1.3163440855770574,-1.3300390909442603,0.013695005367202917,41.96640191621403,45.98708425240175,53.99377466536426,57.656203025632905,51.689817863649324,54.673010444641115,0.10912852819811002,1.9948243057238317,-157182000,-0.013342813022449995,-0.011312596473254,-0.014708521064849767
2018-11-05,52.53532791137695,53.41213641357824,51.453999476144645,53.371331137168035,45358000,53.624589782458855,54.62045848850262,55.48044580090387,56.582292801202684,57.246430977623696,56.68894585848372,-1.3400687492890029,-1.3320450226132088,-0.008023726675794096,39.62566915657965,34.71380613597296,45.68426938804607,57.24198926145808,51.60546480958684,54.42372703552246,0.10356741000468912,1.9922037794173861,-202540000,-0.014708521064849767,0.02029503742105887,0.01310945008652098
2018-11-06,53.224037170410156,53.73409933501392,52.42983390670423,52.49999787416244,28660000,53.551762034813635,54.487465982017625,55.33487105054944,56.450596501955914,57.16677961510461,56.654469155119806,-1.2884452400887128,-1.3233250661083096,0.03487982601959683,42.65078793147664,49.83614609377563,43.51234549405012,56.83866715668586,51.63258528472039,54.235626220703125,0.09599007579962582,1.9430653257668364,-173880000,0.01310945008652098,0.019113730053769373,0.03615466685855773
2018-11-07,55.14833450317383,55.232431793072706,53.7724130900813,53.91672359914845,43388000,53.84204793815185,54.550405841175355,55.322836434589725,56.39952740396446,57.126810404967365,56.639482740672584,-1.0798111337986427,-1.2746222796463762,0.1948111458477335,50.16442951387585,88.25221268754547,57.600721639098026,56.90878757717088,51.64248195407912,54.275634765625,0.09702890893552703,1.9477317041165303,-130492000,0.03615466685855773,0.016193165483352923,-0.01228065260616018
2018-11-08,54.47107696533203,55.14734436616926,53.96002007281097,55.101565611015374,33694000,53.95641685218461,54.54285071014266,55.26788421076665,56.323901896567115,57.074221623984485,56.61790656380352,-0.9580720662619058,-1.2113122369694822,0.25324017070757643,47.791212668034056,76.36477852408363,71.48437910180158,56.91984541360088,51.65078179892353,54.28531360626221,0.09706241457670284,1.8934876131341252,-164186000,-0.01228065260616018,0.007965169483796553,-0.016087591617104158
2018-11-09,53.59476852416992,54.1585708235936,52.95980376245299,53.94310163958851,34860000,53.89066261072739,54.452557168621446,55.159941263244285,56.216877058433894,57.00532156260201,56.58782558828478,-0.921679201631953,-1.1533856299019765,0.2317064282700234,44.83556908221492,63.01443472789317,75.87714197984076,56.737118673001156,51.61694436105646,54.17703151702881,0.09450821074121295,1.8661865838301905,-199046000,-0.016087591617104158,0.0051611142781264885,-0.025681966827827307
2018-11-12,52.21834945678711,53.44946697258655,51.76999630056277,53.401197680675494,34002000,53.586605673647334,54.23977548178008,54.970161146698665,56.060072054447744,56.91053003575419,56.54434821384202,-0.9924626184608911,-1.1212010276137594,0.12873840915286827,40.58942010979989,38.11247252246481,59.163895258147214,56.720472890381096,51.36945325707985,54.04496307373047,0.09901051511500075,1.863228415242831,-233048000,-0.025681966827827307,-0.006033624747228461,-0.0013247396927413835
2018-11-13,52.149173736572266,53.07972614595041,51.772476645077155,52.489549272405434,25750000,53.325254412360955,54.04067055366505,54.78816195894858,55.906703492962436,56.81624575260207,56.50061513446621,-1.0421278871792055,-1.1053863995268487,0.06325851234764324,40.3824285361667,36.85580125684809,45.9942361690687,56.40286290877162,51.26353800065221,53.833200454711914,0.09546757140034706,1.823515635645004,-258798000,-0.0013247396927413835,-0.02019507521378816,0.0063074074401894276
2018-11-14,52.47809982299805,53.035933890662555,51.80780447560988,52.74781023326235,34666000,53.17122630520406,53.89185429360153,54.63912569211306,55.77224844708148,56.730341872807934,56.4605901064914,-1.0429242032159465,-1.0928939602646683,0.04996975704872186,41.89964626148708,43.15107467693701,39.373116152083306,56.05997425466654,51.24311297983053,53.651543617248535,0.08978047880969883,1.7809880484598377,-224132000,0.0063074074401894276,-0.04841913548671373,0.015617781988699564
2018-11-15,53.297691345214844,53.686829758084414,51.81676869456365,52.32285212618111,41584000,53.19421994884238,53.835267346136135,54.552581540700274,55.67520699210632,56.66236859503381,56.429118477025966,-0.966282401150913,-1.0675716484419173,0.1012892472910043,45.61369023834155,62.1533469265397,47.3867409534416,55.95421851809977,51.21520820919515,53.58471336364746,0.08843959426905564,1.7873504066784756,-182548000,0.015617781988699564,-0.021541443376711378,-0.002595609544170485
2018-11-16,53.15935134887695,53.366859179825994,52.494029389625005,53.00807416513113,35366000,53.187880203394116,53.77089439401622,54.46269572187296,55.57654598648948,56.59300191689209,56.39658348072598,-0.9062593091992568,-1.0353091805933852,0.12904987139412838,45.08975080493138,56.586210534256935,53.96354404591122,55.77730795766277,51.208447199807935,53.49287757873535,0.08541063716622832,1.7220275055015122,-217914000,-0.002595609544170485,-0.008124247707061327,-0.03823950577683244
2018-11-19,51.126564025878906,53.1459127319842,50.90014940561648,52.916506433388406,45684000,52.81309544384589,53.519053406574564,54.2474614189056,55.402036889994946,56.48475562202054,56.34414547620014,-1.0110646012802889,-1.030460264730766,0.019395663450477052,38.15452243660413,5.226220269435575,41.321925910077404,55.63089119916574,50.937111120170194,53.284001159667966,0.08808985768411828,1.7603971081985805,-263598000,-0.03823950577683244,-0.020908080057407852,0.0029492210495905002
2018-11-20,51.277347564697266,51.62070721957803,49.87206731065978,50.12485655502711,54458000,52.53386855672795,53.305557612110064,54.05584117024701,55.240284367434256,56.38163863078642,56.2937295765832,-1.06962658940067,-1.0382935296647466,-0.031333059735923374,38.905166558210155,26.216132478456196,29.342854427382907,55.34803222796476,50.79967971661532,53.07385597229004,0.08569855021885237,1.7595573082499854,-209140000,0.0029492210495905002,-0.016717928768708146,0.012596442700067545
2018-11-21,51.92325973510742,52.484575301196436,51.72570265459279,52.01681043118246,29698000,52.42284877097876,53.173910195252674,53.91825527120575,55.110204970088105,56.293353900178914,56.250242314478974,-1.0517932549391702,-1.0409934747196314,-0.010799780219538757,42.14463672417418,38.2659132821564,23.236088676682726,55.36099027242044,50.71859804545066,53.03979415893555,0.0875265883019585,1.72010519598207,-179442000,0.012596442700067545,-0.010572793027225247,-0.012775200969836198
2018-11-23,51.25992965698242,51.90186106962256,51.18130318622086,51.4291189396004,14178000,52.21140893207033,52.99162633446503,53.74675039286876,54.95921378133887,56.19368213298691,56.20058746216558,-1.0787502412378416,-1.0485448280232734,-0.030205413214568155,39.810084949666006,25.891193609616383,30.124413123409663,55.13357616280188,50.58031047965418,52.85694332122803,0.08614318946663437,1.650237435475248,-193620000,-0.012775200969836198,-0.03823358267121968,0.025084980572626536
2018-11-26,52.54578399658203,52.59852941437288,51.74112878688918,51.95162450012574,31558000,52.27220439834518,52.94916515942856,53.66926868988253,54.864569476054285,56.12144652632543,56.16422125852794,-0.985001662201924,-1.0358361948590036,0.0508345326570796,46.04897926464081,49.879382170644824,38.01216302080587,55.01331071881802,50.5621878621146,52.78774929046631,0.08432113353064122,1.6279776013263343,-162062000,0.025084980572626536,-0.011542039861776487,-0.0034661719189328366
2018-11-27,52.363651275634766,53.08420917433325,52.026267398327704,52.31687782607675,33048000,52.28883110330692,52.89340193240058,53.58503530831816,54.76649425250842,56.04703473918303,56.12640464178274,-0.9148559365689906,-1.0116401432010012,0.0967842066320106,45.332222509810194,46.48161469522719,40.75073015849614,54.98659728401322,50.676233450239714,52.83141536712647,0.08158713530237097,1.5872607566605639,-195110000,-0.0034661719189328366,0.02419656539269255,0.03754701472307809
2018-11-28,54.329750061035156,54.38299661855949,51.89936836559515,52.621418261447026,46042000,52.65990727743932,53.03019699227054,53.633081421396675,54.74936702931339,56.01302910199198,56.108527481775305,-0.6926329613936417,-0.9478387068395293,0.2552057454458876,53.7085657598096,84.50139591663324,60.287464260835094,55.167350607582456,50.705874413779846,52.93661251068115,0.08427959369146273,1.6512870063965477,-149068000,0.03754701472307809,0.05952730867146827,0.0025554306218316114
2018-11-29,54.46858596801758,54.74576040127007,53.842577295909834,53.9187132292374,31004000,52.988757948453554,53.16718641853216,53.686984940533506,54.73835600730179,55.982446069636055,56.09220965576777,-0.4995581596434917,-0.8581825974003219,0.35862443775683017,54.24174551054216,94.31284596507527,75.09861885897857,55.202633625909804,50.69049610431481,52.94656486511231,0.08522059047815855,1.5978510134653825,-118064000,0.0025554306218316114,0.049020925224946055,0.013767863867449881
2018-11-30,55.218502044677734,55.218502044677734,53.901301722897976,54.520841117991836,59668000,53.39416596594886,53.362549811498404,53.78579249563959,54.75718526366948,55.967318465181435,56.08351604769722,-0.28277339250289657,-0.7431007564208368,0.46032736391794027,57.1149992358318,100.0,92.93808062723618,55.42804256421282,50.58287395495222,53.00545825958252,0.09140886181065457,1.5778045354878378,-58396000,0.013767863867449881,0.0772254744433909,0.0060470325831099014
2018-12-03,55.55241012573242,56.47997473612243,55.32200911757609,56.33865209490419,57532000,53.78657399500042,53.571107936663545,53.89976782661333,54.788370552377835,55.959102458459675,56.078231411657775,-0.08306874633991868,-0.6110943544046532,0.5280256080647345,58.36850261714671,85.96280863718268,93.42521820075267,55.7810662916224,50.45313323230338,53.11709976196289,0.10030542110159317,1.5552094037704705,-864000,0.0060470325831099014,0.05721916965490448,-0.048272951000742914
2018-12-04,52.870731353759766,55.44691586001538,52.78663405507127,55.38471324425481,45630000,53.620057151138475,53.504405404958426,53.83337837675182,54.71316901517713,55.89794659500027,56.046315988196106,-0.13958143276457946,-0.5167917700766385,0.377210337312059,46.59027659277283,45.3799342216123,77.11424761959834,55.78717739793536,50.4805624702287,53.13386993408203,0.09987254710206611,1.6416784514055194,-46494000,-0.048272951000742914,0.009683818178678916,0.014692117351365441
2018-12-06,53.64751434326172,53.71419688151909,51.875985120333944,52.00138504282547,47436000,53.62504936788815,53.51803482765398,53.821387148784716,54.671378635886335,55.85338358011436,56.02244731511219,-0.12030148783485828,-0.43749371362828243,0.31719222579342415,49.75319110151895,57.13528942693386,62.82601076190962,55.81763412138868,50.492453464060546,53.15504379272461,0.10018203875616026,1.6557165449612072,942000,0.014692117351365441,-0.012557313755483857,-0.029218664027565455
2018-12-07,52.08000564575195,53.99335857406022,51.721220650188876,53.35640444270344,42682000,53.34413232749975,53.38107966747283,53.70903995504067,54.569756165684986,55.77866322497847,55.98321903979517,-0.2288685896105207,-0.39576868882473015,0.16690009921420945,44.08027505620976,33.41357850420529,45.30960071758383,55.53771502001383,50.4655396796932,53.001627349853514,0.09569848312090827,1.699746643454788,-41740000,-0.029218664027565455,-0.04385243860870802,0.006306262292197662
2018-12-10,52.4084358215332,52.72790757354842,51.404238017387144,51.8988710117697,33652000,53.17400569005129,53.28844692024049,53.625130010943415,54.484998505130015,55.71192604867262,55.94764905752391,-0.2851205374965389,-0.37363905855909196,0.08851852106255309,45.48288230483317,38.38383844634205,42.97756879249374,55.35363573451745,50.443354850809705,52.898495292663576,0.09282458520873546,1.6728839943623943,-8088000,0.006306262292197662,-0.050889939406014384,0.00804240212418228
2018-12-11,52.829925537109375,53.26534384301371,52.255173980763075,53.09316667024003,33852000,53.11144566224367,53.24477821708514,53.57382649650252,54.4200936828547,55.654856731611964,55.91662693294267,-0.2923202283299702,-0.35737529251326766,0.06505506418329748,47.30943628003384,44.76240413193291,38.85327369416009,55.29455916782158,50.425947118799506,52.860253143310544,0.09210345693621026,1.625547270640126,25764000,0.00804240212418228,-0.049007497288798385,0.01137847164657102
2018-12-12,53.43104934692383,54.326764687395524,53.34346682341319,53.597751892540394,28960000,53.1695554230946,53.26251832468883,53.56461506749745,54.38130763046525,55.61082094181616,55.8918948176589,-0.24667683058373768,-0.3352356001273617,0.08855876954362402,49.88814186833053,42.458683077737874,41.86830855200429,55.34862226728725,50.493154008347524,52.920888137817386,0.09174956108625838,1.6163538334719847,54724000,0.01137847164657102,0.01059788618044566,-0.00017705901969700122
2018-12-13,53.42158889770508,54.16205203071269,52.99612518093673,53.527584663668485,24986000,53.2153796912056,53.277667903071325,53.55538757267214,54.34367160172956,55.567469812229795,55.867314659251406,-0.20885988151130164,-0.3099604564041497,0.10110057489284807,49.84679537601913,42.28013928370094,43.167075497790584,55.394640474593864,50.57437731715418,52.98450889587402,0.09097495207349264,1.5841804774936972,29738000,-0.00017705901969700122,-0.004211293818965456,-0.020334616548281503
2018-12-14,52.33528137207031,53.331020422256316,52.2188375157811,52.74880493735603,36358000,53.05536181499917,53.18791680488076,53.47667104360106,54.26491120056646,55.50346608074149,55.83217004942871,-0.2635080587101797,-0.3006699768653557,0.037161918155176,45.21306263115846,18.34301907832516,34.360613813254666,55.394295672154804,50.56044027450047,52.97736797332764,0.09124378168594596,1.5569355420958604,-6620000,-0.020334616548281503,0.004901607116841511,-0.024778597866667473
2018-12-17,51.03848648071289,52.86624623129311,50.58963223690885,52.101401667460195,49932000,52.6886572087653,52.98320915496001,53.31936881373731,54.13838474096436,55.41505064311716,55.78447170546139,-0.4067686668379835,-0.32188971485988127,-0.08487895197810225,40.38654768469622,7.620172237250535,22.747776866425554,55.41819517449281,50.310620285712275,52.86440773010254,0.09661651587694096,1.6083411458307462,-56552000,-0.024778597866667473,-0.02613986316030137,0.017315905688978006
2018-12-18,51.922264099121094,52.73239010538066,51.278836842458944,51.454001890034,43640000,52.549313007011804,52.882166768689636,53.22923302569756,54.051478049127375,55.34588655313704,55.74604177903015,-0.44387356499287023,-0.34628648488647906,-0.09758708010639117,44.71778108007939,22.624013160358082,16.195734825311266,55.384540013420434,50.220566721809064,52.80255336761475,0.09779779503577143,1.6144527514619622,-12912000,0.017315905688978006,-0.017180819937948066,-0.007619290417901214
2018-12-19,51.52665328979492,53.52957820126,50.7289685546474,52.115338155019025,58264000,52.36337487660873,52.75307024689014,53.11938917176836,53.952465313467286,55.27025817168472,55.70405781396313,-0.4994446629807783,-0.3769181205053389,-0.12252654247543937,43.20454535091997,15.907751595279484,15.383978997629377,55.358075622489714,50.28704003913138,52.822557830810545,0.09600132578965126,1.699178243972722,-71176000,-0.007619290417901214,-0.03564212345454432,-0.011473189924073535
2018-12-20,50.93547821044922,52.122802404075905,50.1532188960205,51.05590085207782,53674000,52.10375730094336,52.57996624341958,52.978491690392936,53.83415209374109,55.18442094472957,55.65660926069434,-0.5844508610332895,-0.4184246686109291,-0.16602619242236039,40.97323856551082,12.364303826463422,16.96535619403367,55.386619273362946,50.224309452833346,52.805464363098146,0.09776090188380501,1.718492905692914,-124850000,-0.011473189924073535,-0.04653756540293885,-0.03158518711575342
2018-12-21,49.3266716003418,51.63662696246312,48.826066616188015,51.35646843134889,104656000,51.598832628106706,52.27012865836455,52.742890394260606,53.65738815282347,55.06842590820703,55.59362480636248,-0.7727285992193629,-0.48928545473261587,-0.283443144486747,35.58691331783581,6.54051467968329,11.604190033808742,55.652156548332535,49.699113364387195,52.675634956359865,0.11301322117668353,1.796497722877356,-229506000,-0.03158518711575342,-0.057487218810179486,-0.006638005656464885
2018-12-24,48.99924087524414,50.36520787972234,48.65040660348305,48.98182232058882,36360000,51.12617958213169,51.958615536162604,52.50136461884019,53.47471571056546,54.94824402636618,55.52800904585384,-0.9375534536553403,-0.5789390545171608,-0.3586143991381795,34.590254952710666,5.1325505284321755,8.012456344859638,55.895902789614325,49.22929824493157,52.56260051727295,0.1268317107425459,1.7906622624032085,-265866000,-0.006638005656464885,-0.039955056391403176,0.06416350139203564
2018-12-26,52.14320373535156,52.17305977211295,49.39633445692807,49.662066092360355,46318000,51.3110930645353,51.97619536465679,52.47825746506673,53.42249955467472,54.89269867406887,55.49432939102298,-0.8052049097016862,-0.6241922255540658,-0.1810126841476204,49.279046443377666,61.53236071853091,24.401808642215467,55.88079526070845,49.2041477477144,52.54247150421143,0.1270714399580328,1.8894591648650372,-219548000,0.06416350139203564,0.004255200347363264,0.004819508746342516
2018-12-27,52.394508361816406,52.41640304499455,50.11042631078067,51.0658613851574,45996000,51.508077664040954,52.01603469771961,52.472854297115106,53.38218617456263,54.84322955897476,55.46348540068262,-0.6722898134991837,-0.6338117431430894,-0.038478070356094296,50.2409324425649,65.95957659797081,44.20816261497797,55.88203461985305,49.20599409718796,52.544014358520506,0.1270561567129769,1.9192104198185262,-173552000,0.004819508746342516,0.016842837960783452,-0.005907503116512003
2018-12-28,52.08498764038086,52.95831101421832,51.85209988873897,52.722936524659076,34398000,51.61297038701184,52.02260164463973,52.44783064184193,53.3313156438104,54.78861090712142,55.429868507545294,-0.5851837436715783,-0.6240861432487872,0.03890239957720887,49.00817217812307,60.50677187952346,62.666236398675075,55.67158493362417,49.191967541351424,52.431776237487796,0.1235818783426973,1.8611390416514422,-207950000,-0.005907503116512003,0.02256795205067541,-0.0016433560057088625
2018-12-31,51.999393463134766,52.89660462375159,51.40622869579323,52.63982902578966,33110000,51.6832291281251,52.020391341639254,52.4188992109576,53.27908340143097,54.73337887852762,55.39573442750141,-0.5170975122915635,-0.6026884170573426,0.08559090476577902,48.6526500693289,58.99886529609846,61.821737924530915,55.413644850664575,49.20298837382273,52.30831661224365,0.118731721436972,1.8346559621019363,-241060000,-0.0016433560057088625,0.054184111274486524,0.009301880983138222
2019-01-02,52.48308563232422,52.78713205227603,51.02007887673615,51.11562276391236,31868000,51.82865758343403,52.064457464561634,52.423040270400605,53.24786780264247,54.688818616226555,55.3667528474499,-0.4192756193685554,-0.5660058575195852,0.1467302381510298,50.82366966531694,67.5200361249843,62.34189110020208,54.978770654491484,49.36432092876046,52.171545791625974,0.10761516916050805,1.8298271916332178,-209192000,0.009301880983138222,0.07109997409858271,-0.0276957050691351
2019-01-03,51.0295295715332,53.05932643090667,50.87526830562293,52.283536380272444,41960000,51.68336158127024,51.96589290332083,52.333136354344646,53.160874146520534,54.61635744702471,55.32359639694327,-0.45380965546783614,-0.5435666171092355,0.08975696164139935,44.70633561682509,43.16538499186425,56.56142880431568,54.322529952693195,49.56827357513884,51.94540176391602,0.09152410446571826,1.8551294011796837,-251152000,-0.0276957050691351,-0.0213579926824351,0.05129353667110581
2019-01-04,53.64701461791992,53.743055844037556,51.59631784735466,51.879961601336355,46022000,52.04038940611564,52.12599973328265,52.41790269393015,53.179938478732275,54.59716253951768,55.30691399118185,-0.2668923905293781,-0.48823177179326405,0.22133938126388597,55.170355930568206,98.1141205376403,69.59984721816296,54.44441156158709,49.524020292660964,51.984215927124026,0.09465163956351587,1.91644346341716,-205130000,0.05129353667110581,0.023905296476000704,-0.0019942768534967348
2019-01-07,53.5400276184082,53.87741148002804,52.879185626094,53.7913247982574,47446000,52.313050899259736,52.26066905567556,52.49029785034809,53.19405962146467,54.57622917474324,55.28933303224878,-0.12594030667222,-0.4157734787690553,0.2898331720968353,54.71457337303166,93.54536929678852,78.27495827543103,54.424908782393665,49.532774399369025,51.978841590881345,0.09411780319249877,1.8508564913112229,-252576000,-0.0019942768534967348,0.02793588025927196,0.008783204111777021
2019-01-08,54.01028060913086,54.40738035397504,53.16332811065038,54.0416286907139,35414000,52.6216381192363,52.427298727433204,52.58836125414053,53.22606828764766,54.56502227245389,55.27660614246651,0.02344051391935409,-0.32793068023137345,0.35137119415072754,56.41883396921789,93.10228321242133,94.92059101561672,54.677140717367315,49.473569960733265,52.07535533905029,0.0999238646141699,1.807513330740754,-217162000,0.008783204111777021,0.03867135772308039,-0.003427418115981573
2019-01-09,53.825164794921875,54.3222883445178,53.46289456461974,54.14065778009399,26998000,52.84046115117913,52.56042882909879,52.66815503096514,53.24956226832508,54.55037162933444,55.26216394000338,0.12544256750668836,-0.2372560306837611,0.3626985981904495,55.53285346067774,89.88677759728517,92.17814336883168,54.85532339208915,49.43706018335031,52.14619178771973,0.10390525219551737,1.7397905056805618,-244160000,-0.003427418115981573,0.02557165125541072,-0.0026070975193097645
2019-01-10,53.684837341308594,53.73360397706268,52.98070330990318,53.4912628409432,26598000,52.99398409483903,52.66751535407115,52.73374743808407,53.26663187903032,54.533232336502245,55.246469147976576,0.1927349486044676,-0.15125783482611538,0.343992783430583,54.82994035422634,87.44925643260575,90.14610574743743,54.96599930877828,49.4118754470811,52.18893737792969,0.10642339431969304,1.6758384327761429,-270758000,-0.0026070975193097645,0.05203472953935773,-0.013310729546275213
2019-01-11,52.970252990722656,53.41313530260546,52.57016534871438,53.24046078386582,30864000,52.98966934863604,52.69634750994272,52.74900586083495,53.25500917752806,54.5022822504472,55.22382023098898,0.18625661011746786,-0.08375494583739873,0.2700115559548666,51.27101325706447,75.03675671389732,84.12426358126275,54.9087923855923,49.423002734646964,52.16589756011963,0.10516045745447258,1.6357551156202905,-301622000,-0.013310729546275213,-0.012615084586108605,-0.012175141946821455
2019-01-14,52.32533264160156,52.670681647229245,52.17803804845112,52.41639659271393,28490000,52.86888085644795,52.661012760576895,52.721672104755385,53.21855127415839,54.45917433740075,55.19497955845776,0.12761176880754732,-0.04148160290840952,0.16909337171595684,48.22843504448299,63.834337229772025,75.4401167920917,54.7945873107189,49.42758218391,52.11108474731445,0.10299162170262623,1.5755022460953794,-330112000,-0.012175141946821455,-0.022687604598638722,0.033285528111132834
2019-01-15,54.06700897216797,54.15459149596521,52.47113837902906,52.64879016437061,37518000,53.08672233203341,52.79491716168081,52.80846803168524,53.251824125060736,54.45140868660406,55.18375597053448,0.21914783382293024,0.010644284437858427,0.20850354938507182,55.848540294283914,93.20757804258676,77.35955732875205,55.013034743684415,49.38230751095426,52.19767112731934,0.10787315048971848,1.5936277181145413,-292594000,0.033285528111132834,0.0010503252787676942,0.002761098970165188
